external_reference,name,street_db,city_db,lat,lng,GROUP_CONCAT(ct.name),GROUP_CONCAT(ct.code),GROUP_CONCAT(sc.power),public_access_type_id,geometry_db,google_match,distance_meters,placeId,not_on_google,connectors_db,formattedAddress,primaryType,location.latitude,location.longitude,displayName.text,displayName.languageCode,currentOpeningHours.openNow,currentOpeningHours.periods,currentOpeningHours.weekdayDescriptions,evChargeOptions.connectorCount,evChargeOptions.connectorAggregation,rating,userRatingCount,currentOpeningHours.nextCloseTime,street_google,city_google,country,geometry_google,not_in_db,connectors_google,missing_in_google,missing_in_db,type_match,power_match,connector_match
9b4c93b6-97a5-11e9-88f5-42010a840003,Eleport,Kazimierza Przerwy-Tetmajera,Szczecin,53.446236,14.516633,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (14.516633 53.44623599999999),87,6.472798778,ChIJVwZnabMOqkcRozDY8oVexSE,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Kazimierza Przerwy-Tetmajera 7, 71-320 Szczecin, Poland",electric_vehicle_charging_station,53.4462476,14.5167285,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Kazimierza Przerwy-Tetmajera 7,Szczecin,Poland,POINT (14.5167285 53.44624760000001),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
91344032-4e7a-11ee-965a-42010aa40fc0,Eleport,Żegańska 1,Warszawa,52.20575444,21.17072916,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000",3,POINT (21.170729159999997 52.20575444),19,8.438293145,ChIJW4NaxQDTHkcRLmG5oNI4BaA,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]","Żegańska 1, 04-713 Warszawa, Poland",electric_vehicle_charging_station,52.2058217,21.1707857,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 4}]",5,1,,Żegańska 1,Warszawa,Poland,POINT (21.1707857 52.205821699999994),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 4}]",{},{},TRUE,TRUE,TRUE
ded98dc8-f6ff-11ee-a0ab-42010aa40043,Eleport,Słowackiego,Tarnów,50.017591,20.983534,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (20.983534 50.017591),146,0.1404613442,ChIJWUKM4laDPUcRDycIJuusqUs,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
06592e4e-ac0a-11ee-ac9e-42010aa40fc0,Eleport,ul. Cicha,Tychy,50.118004,18.982363,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.982362999999996 50.11800399999999),121,0,ChIJWUbxbQDJFkcRP3pLVMZEcts,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
c6872218-ab40-11ee-a83c-42010aa40fc0,Eleport,ul. Jana Barona,Tychy,50.1239027,18.97900754,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.97900754 50.123902699999995),42,5.69554177,ChIJWZbuCxnIFkcRqCvHa99EsWA,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Barona, 43-100 Tychy, Poland",electric_vehicle_charging_station,50.1239276,18.978938,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Barona,Tychy,Poland,POINT (18.978938 50.12392759999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
fa46bcf0-f103-11ed-a24c-42010aa40fc0,Eleport,Legionów 52,Częstochowa,50.80637368,19.15115061,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","11000,11000,22000,22000,22000,22000",3,POINT (19.15115061 50.80637367999999),149,8.151889784,ChIJXQhUkK-1EEcRHEipXhjy9LU,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 11.0): 2, ('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 4}",{},FALSE,FALSE,FALSE
c9004cae-ab40-11ee-9451-42010aa40fc0,Eleport,ul. Kardynała Stefana Wyszyńskiego,Tychy,50.112798,19.004615,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.004615 50.112798000000005),38,0,ChIJXUc6T__HFkcRSRLxby7i11Q,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Księdza Kardynała Stefana Wyszyńskiego, 43-100 Tychy, Poland",electric_vehicle_charging_station,50.112798,19.004615,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Księdza Kardynała Stefana Wyszyńskiego,Tychy,Poland,POINT (19.004615 50.112798000000005),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
dcfd5462-f6ff-11ee-9282-42010aa40043,Eleport,osiedle Zielone,Tarnów,50.02219,21.012644,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (21.012644000000005 50.022189999999995),139,20.92404213,ChIJY4HT-bCcPUcRE8bh_jrKPpM,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
661cfb3e-0c37-11ef-9e93-42010aa40043,Eleport,Kokota,Ruda Śląska,50.26835826,18.83208427,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.83208427 50.26835826),66,0.004939314979,ChIJY5LXhCczEUcRbJ-eiUeEatk,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","E. Kokota, 41-710 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2683583,18.8320843,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,E. Kokota,Ruda Śląska,Poland,POINT (18.8320843 50.2683583),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
ddeece82-f6ff-11ee-a062-42010aa40043,Eleport,Długa,Tarnów,50.01998861,21.00731667,"IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2_COMBO,IEC_62196_T2_COMBO,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","47000,47000,22000,22000,22000,22000,22000,22000",3,POINT (21.00731667 50.01998861),142,9.425564617,ChIJY6v5G66cPUcRahOfy_JS7tQ,X,"[{'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 47.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 6}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_CCS_COMBO_2', 47.0): 2, ('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 6}",{},FALSE,FALSE,FALSE
5d6dfdaa-0780-11ef-a36c-42010aa40043,Eleport,Jana Pawła II,Ruda Śląska,50.28541556,18.87489228,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.87489228 50.28541556),130,0.004674633475,ChIJYRrtrEnNFkcRhS1OwgLxP5k,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
648b7cf0-0c37-11ef-b5af-42010aa40043,Eleport,Łokietka,Bytom,50.39806767,18.87443275,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2_COMBO,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2_COMBO","22000,22000,150000,11000,11000,150000",3,POINT (18.87443275 50.39806767),107,8.409267854,ChIJYW2nV4IrEUcRw7lAizIa7W8,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 150.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11.0, 'count': 2}]","Władysława Łokietka, 41-900 Bytom, Poland",electric_vehicle_charging_station,50.3981424,18.8744502,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Władysława Łokietka,Bytom,Poland,POINT (18.8744502 50.39814239999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]","{('EV_CONNECTOR_TYPE_CCS_COMBO_2', 150.0): 2, ('EV_CONNECTOR_TYPE_TYPE_2', 11.0): 2}",{},FALSE,FALSE,FALSE
c6948e44-4e7a-11ee-8196-42010aa40fc0,Eleport,Skwer Arki,Gdynia,54.50769635,18.55400133,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","11000,22000,22000,11000,11000,11000",1,POINT (18.55400133 54.50769635000001),8,8.153546667,ChIJZ_XnPkqn_UYRVNbqtZvaLms,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11.0, 'count': 4}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Skwer Arki Gdynia, 81-836 Gdynia, Poland",electric_vehicle_charging_station,54.5076343,18.5539345,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 11, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Skwer Arki Gdynia,Gdynia,Poland,POINT (18.5539345 54.5076343),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,FALSE,FALSE
dd36ef60-f6ff-11ee-aa45-42010aa40043,Eleport,Goldhammera,Tarnów,50.01730914,20.99016655,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (20.99016655 50.01730914000001),140,0.00572348263,ChIJZwAcb1SDPUcRfI2p7P7tY5A,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
443a476e-f104-11ed-82a2-42010aa40fc0,Eleport,Józefa Mireckiego,Częstochowa,50.78036778,19.14959877,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.14959877 50.78036777999999),91,5.015004915,ChIJb1Lf5ni1EEcR3lSutgWe8io,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Józefa Mireckiego, 42-202 Częstochowa, Poland",electric_vehicle_charging_station,50.7803714,19.1496696,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Józefa Mireckiego,Częstochowa,Poland,POINT (19.1496696 50.780371399999986),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
4302772c-0572-11ee-a926-42010aa40fc0,Eleport,Okólna/Jana Pawła II,Częstochowa,50.8173652,19.10642119,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,11000,22000,11000",3,POINT (19.10642119 50.81736519999998),73,0.0007051710903,ChIJb4kno3i2EEcRF5mU1sBrK4k,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11.0, 'count': 2}]","Okólna, al. Jana Pawła II, 42-218 Częstochowa, Poland",electric_vehicle_charging_station,50.8173652,19.1064212,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 11, 'count': 2}]",,,,Okólna,al. Jana Pawła II,"42-218 Częstochowa, Poland",POINT (19.1064212 50.8173652),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11, 'count': 2}]",{},{},TRUE,TRUE,TRUE
dd51a8dc-f6ff-11ee-b1a6-42010aa40043,Eleport,Piłsudskiego,Tarnów,50.02408044,20.98893297,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,CHAdeMO, DC","IEC_62196_T2,IEC_62196_T2_COMBO,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,CHADEMO","22000,50000,22000,22000,22000,22000,22000,50000",3,POINT (20.98893297 50.02408044),27,0.4667206912,ChIJbQTmK06DPUcRFUHEO4whL9E,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 6}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50.0, 'count': 1}]","Piłsudskiego, 33-100 Tarnów, Poland",electric_vehicle_charging_station,50.0240775,20.9889376,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",8,"[{'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'maxChargeRateKw': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 6}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 50, 'count': 1}]",,,,Piłsudskiego,Tarnów,Poland,POINT (20.9889376 50.02407749999999),,"[{'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 6}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50, 'count': 1}]",{},{},TRUE,TRUE,TRUE
c6dd334c-ab40-11ee-b46f-42010aa40fc0,Eleport,ul. Fabryczna,Tychy,50.101615,19.010747,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes,CHAdeMO, DC,IEC 62196 Type 2 Mennekes Combo, DC","IEC_62196_T2,IEC_62196_T2_COMBO,IEC_62196_T2,IEC_62196_T2_COMBO,IEC_62196_T2,CHADEMO,IEC_62196_T2_COMBO","22000,50000,22000,150000,22000,50000,150000",1,POINT (19.010747 50.10161500000001),1,1.88E-09,ChIJbR6vRw64FkcRRk_ZoMWUOZ8,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 3}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 150.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50.0, 'count': 1}]","Fabryczna, 43-110 Tychy, Poland",electric_vehicle_charging_station,50.101615,19.010747,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",7,"[{'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 150, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'maxChargeRateKw': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 3}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 50, 'count': 1}]",,,,Fabryczna,Tychy,Poland,POINT (19.010747 50.10161499999999),,"[{'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 150, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 3}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50, 'count': 1}]",{},{},TRUE,TRUE,TRUE
28d5142a-24f1-11ed-9c57-42010aa40fc0,Eleport,Waszyngtona,Częstochowa,50.809778,19.116139,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.116139 50.80977799999999),124,3.583996484,ChIJbUDw6dq1EEcRgIgWjV-58vM,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
66e88a18-748d-11ec-b753-42010a840003,Eleport,Stefana Starzyńskiego,Częstochowa,50.84607711,19.13400836,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (19.13400836 50.84607711000001),88,12.51825244,ChIJbWNToB60EEcRSW0f-qsBosM,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Stefana Starzyńskiego, 42-200 Częstochowa, Poland",electric_vehicle_charging_station,50.8460193,19.133856,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Stefana Starzyńskiego,Częstochowa,Poland,POINT (19.133855999999998 50.84601929999998),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
